ZONE,FLR,UNIT,BLDG-UNIT,TYPE,LOCATION CODE,UNIT TYPE,UNIT AREA,"ACCOUNT
STATUS",FACING
HIGH,42,30,TOWER 1 42-30,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,42,32,TOWER 1 42-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,42,34,TOWER 1 42-34,RESIDENTIAL,1BR - Outer,1BR,26.12,FRESH,
HIGH,42,35,TOWER 1 42-35,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Ignacio Diaz
HIGH,42,36,TOWER 1 42-36,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,37,TOWER 1 42-37,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Ignacio Diaz
HIGH,42,38,TOWER 1 42-38,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,39,TOWER 1 42-39,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,40,TOWER 1 42-40,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,41,TOWER 1 42-41,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,42,TOWER 1 42-42,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,43,TOWER 1 42-43,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,42,44,TOWER 1 42-44,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,42,45,TOWER 1 42-45,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,46,TOWER 1 42-46,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,47,TOWER 1 42-47,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,48,TOWER 1 42-48,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,49,TOWER 1 42-49,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,50,TOWER 1 42-50,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,51,TOWER 1 42-51,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,52,TOWER 1 42-52,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,53,TOWER 1 42-53,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,54,TOWER 1 42-54,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,56,TOWER 1 42-56,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,57,TOWER 1 42-57,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,58,TOWER 1 42-58,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,42,59,TOWER 1 42-59,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,42,60,TOWER 1 42-60,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
HIGH,42,61,TOWER 1 42-61,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,42,62,TOWER 1 42-62,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,42,63,TOWER 1 42-63,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,42,64,TOWER 1 42-64,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,42,65,TOWER 1 42-65,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,42,66,TOWER 1 42-66,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,42,67,TOWER 1 42-67,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,42,68,TOWER 1 42-68,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,42,69,TOWER 1 42-69,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,42,71,TOWER 1 42-71,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,42,72,TOWER 1 42-72,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,42,73,TOWER 1 42-73,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,42,74,TOWER 1 42-74,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,42,75,TOWER 1 42-75,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,42,76,TOWER 1 42-76,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,42,77,TOWER 1 42-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,42,78,TOWER 1 42-78,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,42,79,TOWER 1 42-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,42,80,TOWER 1 42-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,42,81,TOWER 1 42-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,42,82,TOWER 1 42-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,83,TOWER 1 42-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,84,TOWER 1 42-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,85,TOWER 1 42-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,86,TOWER 1 42-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,87,TOWER 1 42-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,88,TOWER 1 42-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,89,TOWER 1 42-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,90,TOWER 1 42-90,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,42,91,TOWER 1 42-91,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,42,92,TOWER 1 42-92,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,93,TOWER 1 42-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,94,TOWER 1 42-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,95,TOWER 1 42-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,96,TOWER 1 42-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,97,TOWER 1 42-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,98,TOWER 1 42-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,99,TOWER 1 42-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,42,100,TOWER 1 42-100,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
HIGH,42,101,TOWER 1 42-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,42,102,TOWER 1 42-102,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,103,TOWER 1 42-103,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,
HIGH,42,104,TOWER 1 42-104,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,105,TOWER 1 42-105,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,42,106,TOWER 1 42-106,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,107,TOWER 1 42-107,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,108,TOWER 1 42-108,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,42,109,TOWER 1 42-109,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,110,TOWER 1 42-110,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,42,111,TOWER 1 42-111,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,112,TOWER 1 42-112,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,42,113,TOWER 1 42-113,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,114,TOWER 1 42-114,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,42,115,TOWER 1 42-115,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,116,TOWER 1 42-116,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,42,117,TOWER 1 42-117,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,42,118,TOWER 1 42-118,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,42,119,TOWER 1 42-119,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,120,TOWER 1 42-120,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,42,121,TOWER 1 42-121,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,42,122,TOWER 1 42-122,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,42,123,TOWER 1 42-123,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Samson
HIGH,42,124,TOWER 1 42-124,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,42,125,TOWER 1 42-125,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Samson
HIGH,43,2,TOWER 1 43-2,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,43,4,TOWER 1 43-4,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,5,TOWER 1 43-5,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,6,TOWER 1 43-6,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,8,TOWER 1 43-8,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,43,9,TOWER 1 43-9,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,10,TOWER 1 43-10,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,43,11,TOWER 1 43-11,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,12,TOWER 1 43-12,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,43,13,TOWER 1 43-13,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,14,TOWER 1 43-14,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,43,15,TOWER 1 43-15,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,17,TOWER 1 43-17,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,18,TOWER 1 43-18,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,19,TOWER 1 43-19,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,20,TOWER 1 43-20,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,43,21,TOWER 1 43-21,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,22,TOWER 1 43-22,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,43,23,TOWER 1 43-23,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,24,TOWER 1 43-24,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,43,26,TOWER 1 43-26,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,43,27,TOWER 1 43-27,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,28,TOWER 1 43-28,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,29,TOWER 1 43-29,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,30,TOWER 1 43-30,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,43,31,TOWER 1 43-31,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,43,32,TOWER 1 43-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,43,34,TOWER 1 43-34,RESIDENTIAL,1BR - Outer,1BR,26.12,FRESH,
HIGH,43,35,TOWER 1 43-35,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Ignacio Diaz
HIGH,43,36,TOWER 1 43-36,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,37,TOWER 1 43-37,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Ignacio Diaz
HIGH,43,38,TOWER 1 43-38,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,39,TOWER 1 43-39,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,40,TOWER 1 43-40,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,41,TOWER 1 43-41,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,42,TOWER 1 43-42,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,43,TOWER 1 43-43,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,43,44,TOWER 1 43-44,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,43,45,TOWER 1 43-45,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,46,TOWER 1 43-46,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,47,TOWER 1 43-47,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,48,TOWER 1 43-48,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,49,TOWER 1 43-49,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,50,TOWER 1 43-50,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,51,TOWER 1 43-51,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,52,TOWER 1 43-52,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,53,TOWER 1 43-53,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,54,TOWER 1 43-54,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,55,TOWER 1 43-55,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,43,56,TOWER 1 43-56,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,57,TOWER 1 43-57,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,58,TOWER 1 43-58,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,43,59,TOWER 1 43-59,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,43,60,TOWER 1 43-60,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
HIGH,43,61,TOWER 1 43-61,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,43,62,TOWER 1 43-62,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,43,63,TOWER 1 43-63,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,43,64,TOWER 1 43-64,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,43,65,TOWER 1 43-65,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,43,66,TOWER 1 43-66,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,43,67,TOWER 1 43-67,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,43,68,TOWER 1 43-68,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,43,69,TOWER 1 43-69,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,43,70,TOWER 1 43-70,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,43,71,TOWER 1 43-71,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,43,72,TOWER 1 43-72,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,43,73,TOWER 1 43-73,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,43,74,TOWER 1 43-74,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,43,75,TOWER 1 43-75,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,43,76,TOWER 1 43-76,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,43,77,TOWER 1 43-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,43,78,TOWER 1 43-78,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,43,79,TOWER 1 43-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,43,80,TOWER 1 43-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,43,81,TOWER 1 43-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,43,82,TOWER 1 43-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,83,TOWER 1 43-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,84,TOWER 1 43-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,85,TOWER 1 43-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,86,TOWER 1 43-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,87,TOWER 1 43-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,88,TOWER 1 43-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,89,TOWER 1 43-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,90,TOWER 1 43-90,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,43,91,TOWER 1 43-91,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,43,92,TOWER 1 43-92,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,93,TOWER 1 43-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,94,TOWER 1 43-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,95,TOWER 1 43-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,96,TOWER 1 43-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,97,TOWER 1 43-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,98,TOWER 1 43-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,99,TOWER 1 43-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,43,100,TOWER 1 43-100,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
HIGH,43,101,TOWER 1 43-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,43,102,TOWER 1 43-102,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,103,TOWER 1 43-103,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,
HIGH,43,104,TOWER 1 43-104,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,105,TOWER 1 43-105,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,43,106,TOWER 1 43-106,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,107,TOWER 1 43-107,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,108,TOWER 1 43-108,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,43,109,TOWER 1 43-109,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,110,TOWER 1 43-110,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,43,111,TOWER 1 43-111,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,112,TOWER 1 43-112,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,43,113,TOWER 1 43-113,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,114,TOWER 1 43-114,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,43,115,TOWER 1 43-115,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,116,TOWER 1 43-116,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,43,117,TOWER 1 43-117,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,43,118,TOWER 1 43-118,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,43,119,TOWER 1 43-119,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,120,TOWER 1 43-120,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,43,121,TOWER 1 43-121,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,43,122,TOWER 1 43-122,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,43,123,TOWER 1 43-123,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Samson
HIGH,43,124,TOWER 1 43-124,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,43,125,TOWER 1 43-125,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Samson
HIGH,44,2,TOWER 1 44-2,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,44,4,TOWER 1 44-4,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,5,TOWER 1 44-5,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,6,TOWER 1 44-6,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,7,TOWER 1 44-7,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,8,TOWER 1 44-8,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,44,9,TOWER 1 44-9,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,10,TOWER 1 44-10,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,44,11,TOWER 1 44-11,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,12,TOWER 1 44-12,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,44,13,TOWER 1 44-13,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,14,TOWER 1 44-14,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,44,15,TOWER 1 44-15,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,16,TOWER 1 44-16,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,17,TOWER 1 44-17,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,18,TOWER 1 44-18,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,19,TOWER 1 44-19,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,20,TOWER 1 44-20,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,44,21,TOWER 1 44-21,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,22,TOWER 1 44-22,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,44,23,TOWER 1 44-23,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,24,TOWER 1 44-24,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,44,25,TOWER 1 44-25,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,44,26,TOWER 1 44-26,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
